Date,Open,High,Low,Close,Volume
08-November-2018,217.3269958,218.3379974,212.1990051,212.2310028,1769080000
09-November-2018,211.9869995,213.3159943,209.5149994,210.0740051,1554750000
10-November-2018,209.9750061,213.8569946,209.8049927,212.5330048,1377760000
11-November-2018,212.4790039,212.9989929,208.8679962,211.3399963,1501600000
12-November-2018,211.5130005,212.6230011,208.923996,210.4179993,1452380000
13-November-2018,210.1490021,210.5149994,206.1349945,206.826004,1610260000
14-November-2018,206.5339966,207.0449982,174.0839996,181.3970032,2595330000
15-November-2018,181.8990021,184.2510071,170.1889954,180.8059998,2638410000
16-November-2018,180.8650055,181.3500061,173.1260071,175.177002,2015330000
17-November-2018,175.3600006,175.8509979,172.8690033,174.0010071,1832800000
18-November-2018,174.1750031,179.1519928,174.1750031,177.0670013,1810920000
19-November-2018,177.1790009,177.1790009,147.8509979,149.1750031,2745160000
20-November-2018,148.8110046,151.253006,126.3600006,130.3390045,3134410000
21-November-2018,131.1419983,138.8899994,125.7580032,136.701004,2685930000
22-November-2018,136.8110046,137.7400055,126.7060013,126.7060013,1792150000
23-November-2018,126.4189987,127.0279999,119.5589981,123.2959976,1998010000
24-November-2018,123.3040009,126.788002,110.8249969,113.4940033,1800960000
25-November-2018,113.1259995,118.8809967,101.7699966,116.4499969,2466750000
26-November-2018,116.3430023,118.2009964,104.8929977,108.3349991,2139490000
27-November-2018,107.913002,111.8420029,102.4520035,110.0100021,2320010000
28-November-2018,110.197998,126.0479965,110.197998,122.4380035,2673470000
29-November-2018,122.72155,123.2297211,115.2976913,117.5426483,2196099151
30-November-2018,117.728096,119.4237671,111.7449646,113.1714172,2020748396
01-December-2018,113.3977585,120.8414536,111.6191254,118.6355591,2131475768
02-December-2018,118.2681503,120.5620499,116.092041,116.3889008,1856199149
03-December-2018,116.3787613,116.6190643,107.415657,108.9250183,1772756193
04-December-2018,108.8031616,113.1429138,107.4027176,110.2141876,1748116495
05-December-2018,110.3355179,110.5986099,102.4755554,102.4755554,1990157607
06-December-2018,102.450592,104.1034927,91.76105499,91.76105499,2310716932
07-December-2018,91.64983368,96.08984375,83.46971893,93.29456329,2554304530
08-December-2018,93.41007996,97.05988312,86.82566833,92.15963745,1855759401
09-December-2018,92.03543091,98.90003204,91.03128052,95.14205933,1875567180
10-December-2018,94.99217224,96.25730133,90.6542511,91.68565369,1756437577
11-December-2018,91.57893372,92.78232574,87.6884079,88.94530487,1707497898
12-December-2018,88.61070251,92.24055481,88.26355743,90.59329987,1533050103
13-December-2018,90.65522766,91.11160278,85.51831055,86.53931427,1754475622
14-December-2018,86.63035583,87.14494324,83.22647858,84.3082962,1651491877
15-December-2018,84.2796936,85.34274292,82.82988739,84.44081116,1496176898
16-December-2018,84.46940613,87.56812286,84.46940613,85.26210022,1565817037
17-December-2018,85.3821106,96.80505371,85.3821106,95.13382721,2101453024
18-December-2018,95.10803986,101.3202362,92.96852112,101.1124573,2277514076
19-December-2018,101.6838455,108.549057,100.6914597,101.2685776,2456482115
20-December-2018,101.0904388,117.1701279,100.6399612,116.2168732,3063842618
21-December-2018,115.8354034,119.094162,107.5847931,109.4962311,2632539990
22-December-2018,109.4559402,116.7594986,107.5031662,116.7594986,2338772939
23-December-2018,117.2738953,133.0753021,117.2738953,130.7652588,3579715061
24-December-2018,130.6416626,157.6687012,130.6416626,140.2380066,4370343387
25-December-2018,140.9975891,140.9975891,125.1132889,129.8443451,3298280609
26-December-2018,129.8888245,136.6772461,126.2929077,131.8656311,2720469126
27-December-2018,131.923584,132.677063,115.6501007,116.5759125,2612804378
28-December-2018,116.898201,137.6470184,115.6931305,137.6470184,3130201009
29-December-2018,138.4687805,147.0343323,134.5701752,138.0183411,3169029972
30-December-2018,137.6274567,140.6890869,133.9823303,139.8594513,2660086834
31-December-2018,140.0310669,140.1811523,132.5193939,133.3682556,2358360234
01-January-2019,133.4181519,141.3975067,132.6507111,140.8194122,2258709868
02-January-2019,141.519516,156.9291382,140.6509552,155.0476837,3328240369
03-January-2019,155.1960449,155.8630524,147.1983643,149.1350098,2676164880
04-January-2019,148.9128876,156.8789825,147.9071045,154.5819397,3126192535
05-January-2019,154.3374176,160.8248901,154.3374176,155.6385956,3338211928
06-January-2019,155.8042297,159.3714447,152.0859222,157.7462006,3231294371
07-January-2019,157.809494,158.4504242,151.1507263,151.6992188,2712108388
08-January-2019,151.9675446,153.6257782,148.6695404,150.3596344,2459808140
09-January-2019,150.5546875,153.6222534,150.2883759,150.8031158,2369241197
10-January-2019,150.8435059,152.1482697,126.5293732,128.6251831,3397734456
11-January-2019,127.8139648,130.1659393,125.2449417,127.5483246,2667585234
12-January-2019,127.5280838,128.6661224,125.4467545,125.9665298,2212109224
13-January-2019,125.9072266,126.2678757,116.085968,116.8978043,2268263944
14-January-2019,116.9790955,130.8567352,116.9675598,129.0687256,2798085735
15-January-2019,129.1726837,130.7435608,120.3115234,122.0327148,2735449164
16-January-2019,121.8092422,127.118248,121.4414139,123.5470657,2746469340
17-January-2019,123.5735397,124.2707214,120.8170319,123.7419205,2594091285
18-January-2019,123.6546555,123.8416901,120.2418976,121.0102615,2305389800
19-January-2019,121.6144257,125.9042282,121.1610336,124.5190201,3048261797
20-January-2019,124.6324005,125.0703888,118.7023239,119.4748306,2964108269
21-January-2019,119.6364594,119.7154388,116.1574402,117.1578522,2421720343
22-January-2019,117.1107559,119.6643448,114.6766815,118.747551,2552507405
23-January-2019,118.7138138,119.4227982,116.3766479,117.4526062,2556952198
24-January-2019,117.4627838,118.0321045,116.0067978,117.3628845,2520843420
25-January-2019,117.5949554,117.8029938,115.8301544,116.3783417,2606881898
26-January-2019,116.3735275,118.0841141,115.9805756,116.488739,2412181169
