Date,Open,High,Low,Close,Volume
21-June-2018,0.539228022,0.547007024,0.530696988,0.534775019,194312000
22-June-2018,0.535090983,0.535090983,0.477286011,0.486947,339428992
23-June-2018,0.487309009,0.496713012,0.480874002,0.491284013,204927008
24-June-2018,0.491773009,0.493725002,0.450048,0.477380008,369520000
25-June-2018,0.477106005,0.491109997,0.475560009,0.481752992,231728992
26-June-2018,0.482380986,0.482872009,0.456001014,0.456001014,179426000
27-June-2018,0.455550998,0.472757995,0.451959997,0.470369995,215618000
28-June-2018,0.47033,0.471682996,0.445749998,0.448457986,220566000
29-June-2018,0.448354006,0.458339989,0.427302003,0.453079998,309777984
30-June-2018,0.454111993,0.480147004,0.454111993,0.466244996,345528992
01-July-2018,0.465943992,0.466280013,0.450816005,0.461358011,267224992
02-July-2018,0.461605996,0.488923997,0.453839004,0.486122012,335919008
03-July-2018,0.486259013,0.515695989,0.480843008,0.485222995,410225984
04-July-2018,0.485583991,0.503603995,0.47577399,0.490043014,313828992
05-July-2018,0.49042201,0.497402012,0.472965986,0.481624991,279999008
06-July-2018,0.480578989,0.481472999,0.462413996,0.479151011,245003008
07-July-2018,0.478617013,0.492477,0.467716008,0.492477,214979008
08-July-2018,0.492318988,0.494895011,0.475966007,0.47774899,226644000
09-July-2018,0.477290988,0.480773985,0.472653002,0.474269986,206344992
10-July-2018,0.473854989,0.474335998,0.443260998,0.445042014,230418000
11-July-2018,0.44512701,0.452544987,0.443574011,0.450233012,183887008
12-July-2018,0.449882001,0.449972004,0.428032994,0.435364008,182139008
13-July-2018,0.43651399,0.444507986,0.434805006,0.438740999,179403008
14-July-2018,0.438560992,0.44164601,0.433894992,0.439271003,134840992
15-July-2018,0.43909499,0.448987007,0.43719399,0.445894003,152903008
16-July-2018,0.44641301,0.483401,0.444505006,0.483401,269283008
17-July-2018,0.48130101,0.516604006,0.47004801,0.505586982,347700000
18-July-2018,0.505118012,0.519559979,0.477234006,0.486389011,367988992
19-July-2018,0.487576991,0.491237015,0.471724004,0.476433009,293942016
20-July-2018,0.476485014,0.476485014,0.436482996,0.446994007,295403008
21-July-2018,0.446218997,0.458754987,0.438318014,0.455410004,180339008
22-July-2018,0.45500201,0.460988998,0.449140012,0.449310988,158906000
23-July-2018,0.449120998,0.461782992,0.444498003,0.445275992,194542000
24-July-2018,0.445558995,0.466818988,0.438564986,0.457623005,319956000
25-July-2018,0.455841988,0.465526015,0.450718999,0.459829003,255872000
26-July-2018,0.459446996,0.466982991,0.446848989,0.449919999,199587008
27-July-2018,0.449622989,0.459486008,0.445223987,0.453635007,203720992
28-July-2018,0.454598993,0.456169993,0.449694991,0.453667015,157346000
29-July-2018,0.456606001,0.457139999,0.450248986,0.45330599,191966000
30-July-2018,0.453469008,0.454549015,0.436964005,0.446107,247714000
31-July-2018,0.445892006,0.446123987,0.427753001,0.43522501,228767000
01-August-2018,0.435562015,0.459134012,0.427168012,0.445852011,323200000
02-August-2018,0.447016001,0.447645009,0.429939002,0.430254012,204898000
03-August-2018,0.430397004,0.44363299,0.426481009,0.44057101,278870000
04-August-2018,0.441038996,0.443058014,0.427125007,0.428507,185678000
05-August-2018,0.428579986,0.434594005,0.427522004,0.433638006,186848000
06-August-2018,0.433885992,0.435793996,0.406679988,0.414081007,242075000
07-August-2018,0.41377601,0.415917009,0.379525989,0.381006002,244448000
08-August-2018,0.380874991,0.380874991,0.326995999,0.331943989,360857000
09-August-2018,0.33377099,0.359654009,0.332608014,0.346771002,325775000
10-August-2018,0.346166998,0.347972989,0.316908985,0.320425987,249264000
11-August-2018,0.321121991,0.321209997,0.291581988,0.301261991,284423000
12-August-2018,0.300603986,0.309376001,0.297057003,0.29787001,178827000
13-August-2018,0.297571987,0.310680002,0.276544005,0.277465999,235117000
14-August-2018,0.278737992,0.279615015,0.253982991,0.274271995,276768000
15-August-2018,0.276796997,0.301744014,0.276796997,0.282005012,332432000
16-August-2018,0.28203401,0.300958008,0.278203011,0.292436004,238219000
17-August-2018,0.292807996,0.37361899,0.292766005,0.366676003,497206000
18-August-2018,0.363027006,0.36995399,0.317115009,0.327100009,434332000
19-August-2018,0.327363014,0.353078991,0.321945012,0.343977988,327300000
20-August-2018,0.34445101,0.351689011,0.317692012,0.319283009,311144000
21-August-2018,0.318219006,0.338099986,0.316983014,0.335177004,248735000
22-August-2018,0.334434003,0.350122005,0.316612989,0.319802999,286845000
23-August-2018,0.319572985,0.328812987,0.319175988,0.327708989,217578000
24-August-2018,0.327389985,0.328583986,0.318217009,0.327605993,244571000
25-August-2018,0.327650011,0.331530005,0.324467987,0.328229994,167363000
26-August-2018,0.328162014,0.328327,0.320571005,0.323776007,168718000
27-August-2018,0.323642999,0.337781012,0.323065996,0.336903006,227284000
28-August-2018,0.337527007,0.356797993,0.334971011,0.351837009,329550000
29-August-2018,0.350832999,0.353745013,0.341237992,0.344803005,275908000
30-August-2018,0.34454599,0.346639991,0.325641006,0.335444003,263925000
31-August-2018,0.335474014,0.338988006,0.328372985,0.335332006,219139000
01-September-2018,0.335312992,0.35265699,0.334466994,0.34772101,257267000
02-September-2018,0.347323,0.349541008,0.338393003,0.342523009,240907000
03-September-2018,0.343136996,0.343683988,0.334542006,0.335961014,201147000
04-September-2018,0.335184008,0.340319991,0.33030501,0.331651986,241419000
05-September-2018,0.331465006,0.334100008,0.283600986,0.283600986,344488000
06-September-2018,0.283499986,0.305326998,0.27611199,0.302709997,329763000
07-September-2018,0.301431,0.305307001,0.287286997,0.291435003,213961000
08-September-2018,0.291119009,0.296207011,0.273788989,0.279332995,169208000
09-September-2018,0.278661013,0.291260988,0.274477988,0.278679997,168991000
10-September-2018,0.280236989,0.282112986,0.263819993,0.270321012,204958000
11-September-2018,0.270166993,0.274917006,0.255917013,0.263709992,200330000
12-September-2018,0.26316601,0.272626013,0.255755991,0.270087004,298449000
13-September-2018,0.270783007,0.284655005,0.267845988,0.280582994,311799000
14-September-2018,0.281183988,0.284940988,0.273855001,0.277159005,269029000
15-September-2018,0.277006,0.283564001,0.276764989,0.282007992,205361000
16-September-2018,0.281722993,0.281845987,0.276549011,0.281165987,197009000
17-September-2018,0.281545013,0.283360988,0.268184006,0.27225101,246489000
18-September-2018,0.27145201,0.332652986,0.271010011,0.321859986,600216000
19-September-2018,0.320324004,0.334733993,0.313852996,0.326052994,489609000
20-September-2018,0.32644099,0.477467,0.322346985,0.449918002,1291360000
21-September-2018,0.452836007,0.769379973,0.429051995,0.561461985,4101490000
22-September-2018,0.565468013,0.609112024,0.495736986,0.57079798,2411430000
23-September-2018,0.575219989,0.595025003,0.559651017,0.570689023,1043970000
24-September-2018,0.57061398,0.580376983,0.489645988,0.494711995,1034380000
25-September-2018,0.487621993,0.546060979,0.441518992,0.526941001,1639680000
26-September-2018,0.520287991,0.566711009,0.491497993,0.51630801,1821610000
27-September-2018,0.516478002,0.550921977,0.513966978,0.541381001,824083000
28-September-2018,0.543030024,0.548804998,0.522197008,0.539111972,718255000
29-September-2018,0.539412022,0.587431014,0.529954016,0.571228027,1034370000
30-September-2018,0.56804502,0.618701994,0.564194977,0.581571996,1329720000
01-October-2018,0.583510995,0.602337003,0.537348986,0.576461017,1412800000
02-October-2018,0.57714498,0.57714498,0.518287003,0.520837009,743705000
03-October-2018,0.51722002,0.53609699,0.51226902,0.528162003,789229000
04-October-2018,0.528891981,0.547160983,0.526250005,0.526606023,621615000
05-October-2018,0.527530015,0.530431986,0.510320008,0.519025981,589636000
06-October-2018,0.519353986,0.52088201,0.470532,0.488081992,672167000
07-October-2018,0.490267992,0.490267992,0.469886988,0.482039005,548645000
08-October-2018,0.484017998,0.496592999,0.479386002,0.489751011,540832000
09-October-2018,0.490604013,0.491133004,0.471116006,0.479856998,416867000
10-October-2018,0.479151011,0.479151011,0.459042013,0.462386996,412207000
11-October-2018,0.461497009,0.461497009,0.381614,0.383130014,791202000
12-October-2018,0.379312992,0.439543992,0.378913999,0.419115007,820154000
13-October-2018,0.416294008,0.425624013,0.414514989,0.418877989,373875000
14-October-2018,0.418572992,0.424991995,0.401459992,0.40328601,289195000
15-October-2018,0.401654005,0.472133011,0.396701008,0.447315991,1041470000
16-October-2018,0.448065996,0.470990002,0.445318997,0.470252991,605102000
17-October-2018,0.469700992,0.478520989,0.460343003,0.468196988,526538000
18-October-2018,0.467653006,0.474622011,0.447293997,0.457724988,476876000
19-October-2018,0.457343996,0.460624993,0.450369,0.454178005,303401000
20-October-2018,0.453936011,0.461899012,0.451070011,0.459151,277061000
21-October-2018,0.45886299,0.463629007,0.455410987,0.456694007,262867000
22-October-2018,0.45608899,0.458187997,0.450583011,0.453108996,249302000
23-October-2018,0.453070015,0.471596003,0.439644009,0.462058008,445238000
24-October-2018,0.461504996,0.467070013,0.45449701,0.457237005,295115000
25-October-2018,0.455779999,0.462765992,0.452681005,0.458052009,273380000
26-October-2018,0.456961006,0.460287988,0.45361799,0.459288001,235514000
27-October-2018,0.459176004,0.460375994,0.455283999,0.456348002,211006000
28-October-2018,0.457168996,0.463930994,0.455455989,0.462406009,280005000
29-October-2018,0.461598009,0.462128013,0.437056988,0.441513985,341648000
30-October-2018,0.441967994,0.448305994,0.440880001,0.444759011,245858000
31-October-2018,0.445268005,0.450401008,0.438760012,0.44838199,367008000
01-November-2018,0.448619992,0.456303,0.446069002,0.455722004,346501000
02-November-2018,0.456506014,0.461450994,0.455729008,0.458685011,401300000
03-November-2018,0.458898991,0.459134996,0.454452991,0.455666989,275311000
04-November-2018,0.455224991,0.47072199,0.449934989,0.462691009,429629000
05-November-2018,0.46144399,0.497411996,0.460768998,0.497411996,556519000
06-November-2018,0.497101992,0.560546994,0.497101992,0.549080014,1333160000
07-November-2018,0.549319029,0.549319029,0.524964988,0.535706997,631230000
08-November-2018,0.536639988,0.539282024,0.49128601,0.493508011,686221000
09-November-2018,0.492846996,0.515509009,0.492846996,0.500667989,509865000
10-November-2018,0.50029999,0.51117599,0.499790996,0.506698012,328038000
11-November-2018,0.506895006,0.508318007,0.496930003,0.505913019,292675000
12-November-2018,0.507833004,0.525536001,0.500815988,0.517165005,605042000
13-November-2018,0.516663015,0.525144994,0.505519986,0.510111988,521675000
14-November-2018,0.508372009,0.510645986,0.430397987,0.474372,980604000
15-November-2018,0.472377986,0.48456499,0.432723999,0.48170799,965997000
16-November-2018,0.479232013,0.485082,0.463770986,0.471608996,593572000
17-November-2018,0.472323,0.49673,0.466812998,0.491654009,607453000
18-November-2018,0.493418992,0.522132993,0.490330011,0.510473013,884280000
19-November-2018,0.510127008,0.510127008,0.472305,0.478166014,1297340000
20-November-2018,0.480278999,0.496515989,0.423671991,0.434726,1538310000
21-November-2018,0.436491996,0.456144005,0.416779995,0.447650999,858303000
22-November-2018,0.447948009,0.448206007,0.426079988,0.426079988,480044000
23-November-2018,0.425208986,0.428205013,0.398045987,0.407427996,774083000
24-November-2018,0.407844007,0.416761994,0.367354006,0.375335991,626279000
25-November-2018,0.374511003,0.386332989,0.32495299,0.374550998,1296590000
26-November-2018,0.375553012,0.388696015,0.342018992,0.355450988,1032000000
27-November-2018,0.353976995,0.367644995,0.342990994,0.360163003,600169000
28-November-2018,0.360312998,0.401582986,0.360312998,0.390556991,774818000
29-November-2018,0.391862005,0.392464995,0.373789012,0.37956199,629900577
30-November-2018,0.380537987,0.381018996,0.355204999,0.36245501,512041152
01-December-2018,0.362556994,0.377056003,0.357082993,0.372905999,397266566
02-December-2018,0.372162014,0.378392011,0.365732014,0.367626995,335732170
03-December-2018,0.368598014,0.368598014,0.346974999,0.348753989,392651603
04-December-2018,0.348533988,0.361431003,0.342527986,0.352230996,445334425
05-December-2018,0.352353007,0.353309005,0.338241994,0.338241994,400526135
06-December-2018,0.337083012,0.342494994,0.310360014,0.310936004,517551018
07-December-2018,0.310837001,0.311058998,0.291350991,0.301997006,667331347
08-December-2018,0.302439988,0.318185002,0.297232002,0.307269007,463529471
09-December-2018,0.306450993,0.320143998,0.304666013,0.313369989,430122747
10-December-2018,0.313484997,0.316210002,0.300599992,0.303766012,386627711
11-December-2018,0.30309999,0.310342997,0.298094988,0.301344991,394872461
12-December-2018,0.300671011,0.311150014,0.300671011,0.307323009,370325300
13-December-2018,0.307660013,0.307799995,0.298117995,0.300026,303413883
14-December-2018,0.299971998,0.300150007,0.285111994,0.288789988,320266797
15-December-2018,0.288699001,0.291372001,0.282523006,0.285883009,277696890
16-December-2018,0.285910994,0.294169009,0.285890013,0.287928998,316135928
17-December-2018,0.288100988,0.336501002,0.286942005,0.328453004,639336585
18-December-2018,0.32902199,0.350161999,0.325291008,0.350161999,753758217
19-December-2018,0.355060011,0.393330008,0.348201007,0.35195601,1041279272
20-December-2018,0.347360998,0.388974011,0.347056001,0.378199011,1006287680
21-December-2018,0.376756012,0.384088993,0.35403499,0.358570009,724747471
22-December-2018,0.35888499,0.362967998,0.349869996,0.362307996,487175830
23-December-2018,0.363045007,0.381476015,0.361806989,0.371270001,634162707
24-December-2018,0.372397989,0.448477,0.372397989,0.406798989,1688430313
25-December-2018,0.40843901,0.40843901,0.369361997,0.380872011,955306080
26-December-2018,0.379990995,0.391333997,0.36344099,0.378693014,690588635
27-December-2018,0.379105985,0.379608005,0.336282015,0.341161996,575821047
28-December-2018,0.341807008,0.379415989,0.339139014,0.376852006,765420103
29-December-2018,0.378345996,0.383937001,0.367080003,0.367251992,617892297
30-December-2018,0.365247995,0.371147007,0.362264007,0.369581014,486955034
31-December-2018,0.371051013,0.373793006,0.350787014,0.352705985,501793515
01-January-2019,0.352512002,0.364771008,0.350401998,0.364771008,449347622
02-January-2019,0.365675002,0.378021002,0.35957399,0.375243008,543216669
03-January-2019,0.374505013,0.374505013,0.357674986,0.360224009,438873803
04-January-2019,0.359753013,0.364641994,0.352784991,0.356747001,450633876
05-January-2019,0.356346995,0.361068994,0.353987008,0.355275005,452090239
06-January-2019,0.354750007,0.36965999,0.352589011,0.368395001,492558794
07-January-2019,0.368853986,0.377909988,0.363386989,0.364347011,499028522
08-January-2019,0.364419997,0.370992005,0.360733986,0.36531499,499493490
09-January-2019,0.365886003,0.373522013,0.364755988,0.370889992,455908708
10-January-2019,0.371464014,0.381949008,0.327158988,0.332652003,839535352
11-January-2019,0.331283987,0.337725997,0.327914,0.332904011,501054509
12-January-2019,0.333003998,0.336380988,0.328033,0.328799993,376386863
13-January-2019,0.328662008,0.333595991,0.317097992,0.317862988,452358902
14-January-2019,0.318354011,0.337942004,0.318354011,0.333766013,545540174
15-January-2019,0.333911985,0.336499989,0.324010998,0.327179015,429283720
16-January-2019,0.32694599,0.334796011,0.326173991,0.329701006,438731638
17-January-2019,0.329690009,0.330161989,0.32574001,0.329353005,433446502
18-January-2019,0.329196006,0.329493999,0.321855992,0.324277014,376280714
19-January-2019,0.325702012,0.333748996,0.324910998,0.331001014,420070097
20-January-2019,0.331220001,0.332147002,0.317609012,0.321177006,407205881
21-January-2019,0.321179003,0.322593004,0.31743899,0.320789993,363940431
22-January-2019,0.321078002,0.321078002,0.313454986,0.319490999,434125854
23-January-2019,0.319566011,0.320302993,0.314922988,0.316491991,375671478
24-January-2019,0.316415995,0.318895996,0.314433008,0.317597985,344960253
25-January-2019,0.317858994,0.319068998,0.313823998,0.317164987,360076505
26-January-2019,0.317259997,0.319326013,0.314235002,0.314235002,346413648
27-January-2019,0.314853996,0.315266013,0.308366001,0.309439003,362599965
28-January-2019,0.309359998,0.309877992,0.286563009,0.294862986,584796818
29-January-2019,0.295060009,0.296216011,0.285887986,0.289557993,454631055
30-January-2019,0.289424986,0.324063987,0.287914991,0.320461005,753787392
31-January-2019,0.320704013,0.333835006,0.305866003,0.310036004,780304474
01-February-2019,0.310838997,0.311895013,0.299398988,0.308517009,564486615
